# c0 + a0 * (NBI / PF) + a1 * (Al + O) + a2 * (face-area-avg / E_T) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.329355732765942; Max AE: 1.98639297245618
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  4.208987426333954e-01, -2.279307913620965e+00,  7.650881346014081e+00, -5.387185361708612e-01, -1.492545996074683e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         4|2|div; (NBI / PF); $\left(\frac{ NBI }{ PF } \right)$; (NBI ./ PF); (newdata$NBI / newdata$PF); NBI,PF
# 1;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; A^2;                                              32|0|div; (face-area-avg / E_T); $\left(\frac{ face-area-avg }{ E_{T} } \right)$; (face_sub_area_sub_avg ./ E_T); (newdata$face_sub_area_sub_avg / newdata$E_T); face-area-avg,E_T
# 3;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s94         , -2.069748145715988e+01, -2.069924752043937e+01,  9.817589949172902e-01,  1.850000000000000e-01,  1.957613090467853e-01,  1.348214843596203e+01
s95         , -1.839144268754908e+01, -1.784280155250013e+01,  1.942115789812766e+00,  0.000000000000000e+00,  3.237068482830829e-01,  1.152998821423509e+01
s96         , -2.061908691885885e+01, -2.037279345615634e+01,  9.820067256270194e-01,  0.000000000000000e+00,  2.094863625314273e-01,  1.385401409772986e+01
s97         , -2.336181657728519e+01, -2.320846875896832e+01,  1.176222002303895e+00,  2.982456140350877e-01,  1.280848374231196e-01,  1.685155949830643e+01
s98         , -1.913590175727989e+01, -1.906849640774503e+01,  9.523061905318716e-01,  2.572815533980582e-01,  2.748591707136182e-01,  1.124957011796191e+01
s99         , -1.764848235022367e+01, -1.804693828578453e+01,  1.842219212501299e+00,  2.173913043478261e-01,  3.478912181767591e-01,  1.125455758320133e+01
s100        , -2.003395952271198e+01, -1.981378377192082e+01,  8.376425319092996e-01,  2.574257425742574e-01,  2.392202636069007e-01,  1.203667478368263e+01
s101        , -2.047737186068138e+01, -1.997915677670687e+01,  2.684958670290215e+00,  3.973509933774834e-01,  2.210670236257692e-01,  1.293711721418137e+01
s102        , -1.813404261594337e+01, -1.850015424721861e+01,  1.612438804710765e+00,  1.861313868613139e-01,  3.430020401517604e-01,  1.197914028615624e+01
s103        , -2.094885731266024e+01, -2.061974969294394e+01,  8.111957190605923e-01,  1.666666666666667e-01,  1.961093590759042e-01,  1.328383059938385e+01
s104        , -1.695125455205811e+01, -1.681739653438977e+01,  1.264236803017211e+00,  1.034482758620690e-01,  3.991129283288412e-01,  9.730178352806050e+00
s105        , -2.089913046364001e+01, -2.165331116606993e+01,  1.471521019016724e+00,  4.801762114537445e-01,  1.867290847695492e-01,  1.425862425174133e+01
s106        , -2.193421435204462e+01, -2.210934167935399e+01,  9.830961454169532e-01,  4.384236453201971e-01,  1.397093998874610e-01,  1.423241023366987e+01
s107        , -1.938858975045087e+01, -1.958247468031018e+01,  9.881821136855019e-01,  0.000000000000000e+00,  2.646672252524096e-01,  1.317548290753482e+01
s108        , -2.184761912256448e+01, -2.213263047403425e+01,  1.092165286443568e+00,  5.377358490566038e-01,  1.498543957577894e-01,  1.408474671757332e+01
s109        , -1.765266017099491e+01, -1.824887802454488e+01,  1.949267908496397e+00,  0.000000000000000e+00,  2.837476686112017e-01,  1.172185806929322e+01
s110        , -2.222643790681205e+01, -2.130668108904441e+01,  3.402718146657432e+00,  5.243902439024390e-01,  2.190810670021240e-01,  1.539642090794856e+01
s111        , -2.198367498730207e+01, -2.181262007973752e+01,  9.847923471808994e-01,  4.264705882352941e-01,  1.610294235712484e-01,  1.403630411474320e+01
s112        , -2.341727175416096e+01, -2.315660760979675e+01,  1.005322270389193e+00,  7.101449275362318e-01,  1.313805173787979e-01,  1.492583563625486e+01
s113        , -2.064750776227555e+01, -2.046599472266850e+01,  8.526947965611179e-01,  2.769230769230769e-01,  2.121773264081602e-01,  1.279254945745329e+01
s114        , -2.335281852671257e+01, -2.322047331760361e+01,  1.264299856676710e+00,  5.594713656387665e-01,  1.351862580470083e-01,  1.593827111771199e+01
s115        , -2.467653405274963e+01, -2.448493338837719e+01,  1.190921125597611e+00,  4.511627906976744e-01,  1.209251204073947e-01,  1.848381815774889e+01
s116        , -2.119630992652875e+01, -2.165272133027918e+01,  1.270521888547578e+00,  8.418803418803418e-01,  1.955509462442099e-01,  1.269541427842483e+01
s117        , -1.681518237222159e+01, -1.691857651156262e+01,  1.984210562104161e+00,  2.380952380952381e-02,  3.504614924439711e-01,  1.012650943718846e+01
