# c0 + a0 * (PF / NBI) + a1 * (Al + O) + a2 * (AAV / E_T) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.328320095752139; Max AE: 1.65905783213083
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.136791607691088e+00, -2.134287142510275e+00,  7.711971032979245e-01, -5.630559117492897e-01, -1.268897312144537e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         2|4|div; (PF / NBI); $\left(\frac{ PF }{ NBI } \right)$; (PF ./ NBI); (newdata$PF / newdata$NBI); PF,NBI
# 1;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; A^3;                                              1|0|div; (AAV / E_T); $\left(\frac{ AAV }{ E_{T} } \right)$; (AAV ./ E_T); (newdata$AAV / newdata$E_T); AAV,E_T
# 3;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s88         , -1.933594922663024e+01, -1.952851129580490e+01,  1.037700466934006e+00,  0.000000000000000e+00,  1.987769196219324e+00,  1.277466533661714e+01
s89         , -2.128477820873118e+01, -2.148273451735114e+01,  6.716692583902315e-01,  5.180722891566265e-01,  1.203219078223844e+00,  1.394607053773596e+01
s90         , -2.009844325702736e+01, -2.037699177421364e+01,  7.255650527916814e-01,  1.841004184100418e-01,  1.582100080818975e+00,  1.365830652508399e+01
s91         , -2.185233402642529e+01, -2.232981846657760e+01,  1.153555875873310e+00,  4.791666666666667e-01,  9.424092506884553e-01,  1.426784901333161e+01
s92         , -1.852873985612102e+01, -1.863793770386929e+01,  8.531187389475353e-01,  2.280701754385965e-01,  2.431092977751686e+00,  1.130834584278522e+01
s93         , -2.244477787769646e+01, -2.222385763672393e+01,  7.972140327623323e-01,  5.462555066079295e-01,  1.177640454734012e+00,  1.486698731291654e+01
s94         , -2.069748145715988e+01, -2.067436597518751e+01,  1.018579921525696e+00,  1.850000000000000e-01,  1.502296558390489e+00,  1.348214843596203e+01
s95         , -1.839144268754908e+01, -1.779174072667211e+01,  5.149023581629019e-01,  0.000000000000000e+00,  2.560431169014763e+00,  1.152998821423509e+01
s96         , -2.061908691885885e+01, -2.038673823834305e+01,  1.018322964500566e+00,  0.000000000000000e+00,  1.634394653273932e+00,  1.385401409772986e+01
s97         , -2.336181657728519e+01, -2.313429201292768e+01,  8.501796412932897e-01,  2.982456140350877e-01,  8.377497322907254e-01,  1.685155949830643e+01
s98         , -1.913590175727989e+01, -1.911424399511197e+01,  1.050082431409472e+00,  2.572815533980582e-01,  2.141740011288164e+00,  1.124957011796191e+01
s99         , -1.764848235022367e+01, -1.789408641838317e+01,  5.428235647603717e-01,  2.173913043478261e-01,  2.869415112664520e+00,  1.125455758320133e+01
s100        , -2.003395952271198e+01, -1.989401696937999e+01,  1.193826676542591e+00,  2.574257425742574e-01,  1.917576764689887e+00,  1.203667478368263e+01
s101        , -2.047737186068138e+01, -2.026468670376146e+01,  3.724452115651787e-01,  3.973509933774834e-01,  1.270830049791948e+00,  1.293711721418137e+01
s102        , -1.813404261594337e+01, -1.837906836222627e+01,  6.201785748882279e-01,  1.861313868613139e-01,  2.797082783100908e+00,  1.197914028615624e+01
s103        , -2.094885731266024e+01, -2.077146449475620e+01,  1.232748122929018e+00,  1.666666666666667e-01,  1.496556737191034e+00,  1.328383059938385e+01
s104        , -1.695125455205811e+01, -1.684779888557531e+01,  7.909910529525900e-01,  1.034482758620690e-01,  3.163638692626756e+00,  9.730178352806050e+00
