# c0 + a0 * (P * S) + a1 * (poly_dist_max * B) + a2 * (O - NBI) + a3 * (face-area-avg - E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.271110667056688; Max AE: 1.57204131033991
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  6.147698701139020e+00,  4.954810957357073e+00, -2.759685821246029e+00,  6.621956335173325e-01, -1.273587812860291e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         17|11|mult; (P * S); $\left(P S\right)$; (P .* S); (newdata$P * newdata$S); P,S
# 1;  1; Unitless;                                         28|9|mult; (poly_dist_max * B); $\left(poly_{dist, max} B\right)$; (poly_dist_max .* B); (newdata$poly_dist_max * newdata$B); poly_dist_max,B
# 2;  1; Unitless;                                         12|5|sub; (O - NBI); $\left(O - NBI\right)$; (O - NBI); (newdata$O - newdata$NBI); O,NBI
# 3;  1; Unitless;                                         33|0|sub; (face-area-avg - E_T); $\left(face-area-avg - E_{T}\right)$; (face_sub_area_sub_avg - E_T); (newdata$face_sub_area_sub_avg - newdata$E_T); face-area-avg,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s101        , -2.047737186068138e+01, -2.041948056371904e+01,  0.000000000000000e+00,  0.000000000000000e+00, -2.716975601301618e-01, -1.273551487296804e+01
s102        , -1.813404261594337e+01, -1.793011507900367e+01,  3.340614843625126e-02,  0.000000000000000e+00, -4.080280804030690e-01, -9.854545792229441e+00
s103        , -2.094885731266024e+01, -2.077256792486438e+01,  0.000000000000000e+00,  0.000000000000000e+00, -3.654920790986833e-01, -1.365960850071216e+01
s104        , -1.695125455205811e+01, -1.677929635446037e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.537063481199944e-01, -7.996889338647259e+00
s105        , -2.089913046364001e+01, -2.119687856278054e+01,  0.000000000000000e+00,  1.055361089662509e-01, -1.921823041780821e-01, -1.436777019002505e+01
s106        , -2.193421435204462e+01, -2.186897705731188e+01,  0.000000000000000e+00,  7.147900249787054e-02, -2.826642169588321e-01, -1.550497735946265e+01
s107        , -1.938858975045087e+01, -1.929247183357939e+01,  0.000000000000000e+00,  3.993207983243231e-02, -4.631231002318315e-01, -1.213013716538092e+01
s108        , -2.184761912256448e+01, -2.187499847893783e+01,  0.000000000000000e+00,  4.621320759314064e-02, -2.388687496731988e-01, -1.514250510237088e+01
s109        , -1.765266017099491e+01, -1.781361614644153e+01,  1.415841920892426e-01,  0.000000000000000e+00, -4.735777176993480e-01, -1.095609864701791e+01
s110        , -2.222643790681205e+01, -2.177318271383101e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.383561547192186e-01, -1.422408065975612e+01
s111        , -2.198367498730207e+01, -2.201722880679594e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.913098581443651e-01, -1.481330483723565e+01
s112        , -2.341727175416096e+01, -2.303600225278764e+01,  0.000000000000000e+00,  4.659298112602959e-02, -5.458104442118528e-02, -1.613059575048114e+01
s113        , -2.064750776227555e+01, -2.036401198676718e+01,  1.325443786982249e-02,  0.000000000000000e+00, -3.291394598502473e-01, -1.301418978471208e+01
s114        , -2.335281852671257e+01, -2.339544977288337e+01,  0.000000000000000e+00,  4.382086738571860e-02, -8.458159599913950e-02, -1.677769200978957e+01
s115        , -2.467653405274963e+01, -2.427962203208600e+01,  0.000000000000000e+00,  1.430857522747083e-01, -1.804540021588620e-01, -1.925519055466054e+01
s116        , -2.119630992652875e+01, -2.131122219782512e+01,  0.000000000000000e+00,  0.000000000000000e+00, -2.522382830176995e-02, -1.305498477032449e+01
s117        , -1.681518237222159e+01, -1.702019368595401e+01,  0.000000000000000e+00,  8.304003885285119e-02, -4.517432432665496e-01, -8.973832466216974e+00
s118        , -1.725426000439147e+01, -1.752151447831854e+01,  0.000000000000000e+00,  7.505377055762603e-03, -4.864346105548946e-01, -9.310286054220747e+00
s119        , -2.026224064054247e+01, -2.070927262898003e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.708826236432294e-01, -1.275299386842244e+01
s120        , -2.061376236446881e+01, -2.041844054966066e+01,  0.000000000000000e+00,  3.026799397648347e-02, -3.120369639678299e-01, -1.312853506487033e+01
s121        , -2.090204853596659e+01, -2.105405471849655e+01,  0.000000000000000e+00,  4.191116393504819e-02, -3.487935552527325e-01, -1.432869477373141e+01
s122        , -1.679179791839329e+01, -1.702511187883766e+01,  6.477777777777777e-02,  0.000000000000000e+00, -5.536085502424309e-01, -9.385827031436909e+00
